run_accession	sample_accession	experiment_accession	study_accession	fastq_ftp
SRR413692	SAMN00792037	SRX122070	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413692/SRR413692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413692/SRR413692_2.fastq.gz
SRR413693	SAMN00792038	SRX122071	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413693/SRR413693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413693/SRR413693_2.fastq.gz
SRR413696	SAMN00792041	SRX122074	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413696/SRR413696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413696/SRR413696_2.fastq.gz
SRR413701	SAMN00792046	SRX122079	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413701/SRR413701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413701/SRR413701_2.fastq.gz
SRR413707	SAMN00792052	SRX122085	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413707/SRR413707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413707/SRR413707_2.fastq.gz
SRR413710	SAMN00792055	SRX122088	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413710/SRR413710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413710/SRR413710_2.fastq.gz
SRR413712	SAMN00792057	SRX122090	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413712/SRR413712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413712/SRR413712_2.fastq.gz
SRR413717	SAMN00792062	SRX122095	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413717/SRR413717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413717/SRR413717_2.fastq.gz
SRR413718	SAMN00792063	SRX122096	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413718/SRR413718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413718/SRR413718_2.fastq.gz
SRR413719	SAMN00792064	SRX122097	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413719/SRR413719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413719/SRR413719_2.fastq.gz
SRR413720	SAMN00792065	SRX122098	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413720/SRR413720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413720/SRR413720_2.fastq.gz
SRR413725	SAMN00792070	SRX122103	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413725/SRR413725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413725/SRR413725_2.fastq.gz
SRR413728	SAMN00792073	SRX122106	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413728/SRR413728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413728/SRR413728_2.fastq.gz
SRR413729	SAMN00792074	SRX122107	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413729/SRR413729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413729/SRR413729_2.fastq.gz
SRR413731	SAMN00792076	SRX122109	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413731/SRR413731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413731/SRR413731_2.fastq.gz
SRR413734	SAMN00792079	SRX122112	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413734/SRR413734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413734/SRR413734_2.fastq.gz
SRR413735	SAMN00792080	SRX122113	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413735/SRR413735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413735/SRR413735_2.fastq.gz
SRR413740	SAMN00792085	SRX122118	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413740/SRR413740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413740/SRR413740_2.fastq.gz
SRR413743	SAMN00792088	SRX122121	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413743/SRR413743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413743/SRR413743_2.fastq.gz
SRR413749	SAMN00792094	SRX122127	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413749/SRR413749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413749/SRR413749_2.fastq.gz
SRR413750	SAMN00792095	SRX122128	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413750/SRR413750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413750/SRR413750_2.fastq.gz
SRR413754	SAMN00792099	SRX122132	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413754/SRR413754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413754/SRR413754_2.fastq.gz
SRR413755	SAMN00792100	SRX122133	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413755/SRR413755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413755/SRR413755_2.fastq.gz
SRR413762	SAMN00792107	SRX122140	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413762/SRR413762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413762/SRR413762_2.fastq.gz
SRR413764	SAMN00792109	SRX122142	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413764/SRR413764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413764/SRR413764_2.fastq.gz
SRR413767	SAMN00792112	SRX122145	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413767/SRR413767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413767/SRR413767_2.fastq.gz
SRR1778452	SAMN00993241	SRX858070	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/002/SRR1778452/SRR1778452_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR177/002/SRR1778452/SRR1778452_2.fastq.gz
SRR341581	SAMN00715131	SRX095662	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341581/SRR341581_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341581/SRR341581_2.fastq.gz
SRR341582	SAMN00715132	SRX095663	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341582/SRR341582_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341582/SRR341582_2.fastq.gz
SRR341589	SAMN00715139	SRX095670	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341589/SRR341589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341589/SRR341589_2.fastq.gz
SRR341592	SAMN00715142	SRX095673	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341592/SRR341592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341592/SRR341592_2.fastq.gz
SRR341594	SAMN00715144	SRX095675	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341594/SRR341594_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341594/SRR341594_2.fastq.gz
SRR341600	SAMN00715150	SRX095681	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341600/SRR341600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341600/SRR341600_2.fastq.gz
SRR341603	SAMN00715153	SRX095684	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341603/SRR341603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341603/SRR341603_2.fastq.gz
SRR341605	SAMN00715155	SRX095686	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341605/SRR341605_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341605/SRR341605_2.fastq.gz
SRR341606	SAMN00715156	SRX095687	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341606/SRR341606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341606/SRR341606_2.fastq.gz
SRR341609	SAMN00715159	SRX095690	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341609/SRR341609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341609/SRR341609_2.fastq.gz
SRR341610	SAMN00715160	SRX095691	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341610/SRR341610_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341610/SRR341610_2.fastq.gz
SRR341613	SAMN00715163	SRX095694	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341613/SRR341613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341613/SRR341613_2.fastq.gz
SRR341616	SAMN00715166	SRX095697	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341616/SRR341616_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341616/SRR341616_2.fastq.gz
SRR341618	SAMN00715168	SRX095699	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341618/SRR341618_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341618/SRR341618_2.fastq.gz
SRR341619	SAMN00715169	SRX095700	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341619/SRR341619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341619/SRR341619_2.fastq.gz
SRR341620	SAMN00715170	SRX095701	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341620/SRR341620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341620/SRR341620_2.fastq.gz
SRR341621	SAMN00715171	SRX095702	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341621/SRR341621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341621/SRR341621_2.fastq.gz
SRR341629	SAMN00715179	SRX095710	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341629/SRR341629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341629/SRR341629_2.fastq.gz
SRR341632	SAMN00715182	SRX095713	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341632/SRR341632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341632/SRR341632_2.fastq.gz
SRR341635	SAMN00715185	SRX095716	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341635/SRR341635_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341635/SRR341635_2.fastq.gz
SRR341637	SAMN00715187	SRX095718	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341637/SRR341637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341637/SRR341637_2.fastq.gz
SRR341639	SAMN00715189	SRX095720	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341639/SRR341639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341639/SRR341639_2.fastq.gz
SRR341641	SAMN00715191	SRX095722	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341641/SRR341641_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341641/SRR341641_2.fastq.gz
SRR341642	SAMN00715192	SRX095723	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341642/SRR341642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341642/SRR341642_2.fastq.gz
SRR341643	SAMN00715193	SRX095724	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341643/SRR341643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341643/SRR341643_2.fastq.gz
SRR341648	SAMN00715198	SRX095729	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341648/SRR341648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341648/SRR341648_2.fastq.gz
SRR341651	SAMN00715201	SRX095732	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341651/SRR341651_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341651/SRR341651_2.fastq.gz
SRR341656	SAMN00715206	SRX095737	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341656/SRR341656_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341656/SRR341656_2.fastq.gz
SRR341661	SAMN00715211	SRX095742	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341661/SRR341661_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341661/SRR341661_2.fastq.gz
SRR341671	SAMN00715221	SRX095752	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341671/SRR341671_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341671/SRR341671_2.fastq.gz
SRR341672	SAMN00715222	SRX095753	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341672/SRR341672_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341672/SRR341672_2.fastq.gz
SRR341677	SAMN00715227	SRX095758	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341677/SRR341677_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341677/SRR341677_2.fastq.gz
SRR341683	SAMN00715233	SRX095764	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341683/SRR341683_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341683/SRR341683_2.fastq.gz
SRR341693	SAMN00715243	SRX095774	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341693/SRR341693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341693/SRR341693_2.fastq.gz
SRR341694	SAMN00715244	SRX095775	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341694/SRR341694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341694/SRR341694_2.fastq.gz
SRR341696	SAMN00715246	SRX095777	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341696/SRR341696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341696/SRR341696_2.fastq.gz
SRR341699	SAMN00715249	SRX095780	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341699/SRR341699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341699/SRR341699_2.fastq.gz
SRR341702	SAMN00715252	SRX095783	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341702/SRR341702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341702/SRR341702_2.fastq.gz
SRR341705	SAMN00715255	SRX095786	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341705/SRR341705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341705/SRR341705_2.fastq.gz
SRR341707	SAMN00715257	SRX095788	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341707/SRR341707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341707/SRR341707_2.fastq.gz
SRR341708	SAMN00715258	SRX095789	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341708/SRR341708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341708/SRR341708_2.fastq.gz
SRR341714	SAMN00715264	SRX095795	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341714/SRR341714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341714/SRR341714_2.fastq.gz
SRR341715	SAMN00715265	SRX095796	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341715/SRR341715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341715/SRR341715_2.fastq.gz
SRR341717	SAMN00715267	SRX095798	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341717/SRR341717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341717/SRR341717_2.fastq.gz
SRR341721	SAMN00715271	SRX095802	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341721/SRR341721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341721/SRR341721_2.fastq.gz
SRR341725	SAMN00715275	SRX095806	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341725/SRR341725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR341/SRR341725/SRR341725_2.fastq.gz
SRR413556	SAMN00791901	SRX121934	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413556/SRR413556_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413556/SRR413556_2.fastq.gz
SRR413560	SAMN00791905	SRX121938	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413560/SRR413560_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413560/SRR413560_2.fastq.gz
SRR413563	SAMN00791908	SRX121941	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413563/SRR413563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413563/SRR413563_2.fastq.gz
SRR413565	SAMN00791910	SRX121943	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413565/SRR413565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413565/SRR413565_2.fastq.gz
SRR413566	SAMN00791911	SRX121944	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413566/SRR413566_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413566/SRR413566_2.fastq.gz
SRR413567	SAMN00791912	SRX121945	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413567/SRR413567_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413567/SRR413567_2.fastq.gz
SRR413578	SAMN00791923	SRX121956	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413578/SRR413578_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413578/SRR413578_2.fastq.gz
SRR413579	SAMN00791924	SRX121957	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413579/SRR413579_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413579/SRR413579_2.fastq.gz
SRR413580	SAMN00791925	SRX121958	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413580/SRR413580_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413580/SRR413580_2.fastq.gz
SRR413585	SAMN00791930	SRX121963	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413585/SRR413585_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413585/SRR413585_2.fastq.gz
SRR413586	SAMN00791931	SRX121964	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413586/SRR413586_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413586/SRR413586_2.fastq.gz
SRR413587	SAMN00791932	SRX121965	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413587/SRR413587_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413587/SRR413587_2.fastq.gz
SRR413590	SAMN00791935	SRX121968	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413590/SRR413590_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413590/SRR413590_2.fastq.gz
SRR413592	SAMN00791937	SRX121970	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413592/SRR413592_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413592/SRR413592_2.fastq.gz
SRR413600	SAMN00791945	SRX121978	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413600/SRR413600_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413600/SRR413600_2.fastq.gz
SRR413601	SAMN00791946	SRX121979	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413601/SRR413601_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413601/SRR413601_2.fastq.gz
SRR413603	SAMN00791948	SRX121981	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413603/SRR413603_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413603/SRR413603_2.fastq.gz
SRR413613	SAMN00791958	SRX121991	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413613/SRR413613_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413613/SRR413613_2.fastq.gz
SRR413619	SAMN00791964	SRX121997	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413619/SRR413619_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413619/SRR413619_2.fastq.gz
SRR413620	SAMN00791965	SRX121998	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413620/SRR413620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413620/SRR413620_2.fastq.gz
SRR413621	SAMN00791966	SRX121999	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413621/SRR413621_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413621/SRR413621_2.fastq.gz
SRR413622	SAMN00791967	SRX122000	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413622/SRR413622_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413622/SRR413622_2.fastq.gz
SRR413624	SAMN00791969	SRX122002	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413624/SRR413624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413624/SRR413624_2.fastq.gz
SRR413625	SAMN00791970	SRX122003	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413625/SRR413625_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413625/SRR413625_2.fastq.gz
SRR413626	SAMN00791971	SRX122004	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413626/SRR413626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413626/SRR413626_2.fastq.gz
SRR413627	SAMN00791972	SRX122005	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413627/SRR413627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413627/SRR413627_2.fastq.gz
SRR413629	SAMN00791974	SRX122007	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413629/SRR413629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413629/SRR413629_2.fastq.gz
SRR413632	SAMN00791977	SRX122010	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413632/SRR413632_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413632/SRR413632_2.fastq.gz
SRR413633	SAMN00791978	SRX122011	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413633/SRR413633_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413633/SRR413633_2.fastq.gz
SRR413637	SAMN00791982	SRX122015	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413637/SRR413637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413637/SRR413637_2.fastq.gz
SRR413639	SAMN00791984	SRX122017	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413639/SRR413639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413639/SRR413639_2.fastq.gz
SRR413640	SAMN00791985	SRX122018	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413640/SRR413640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413640/SRR413640_2.fastq.gz
SRR413642	SAMN00791987	SRX122020	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413642/SRR413642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413642/SRR413642_2.fastq.gz
SRR413644	SAMN00791989	SRX122022	PRJNA422434	ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413644/SRR413644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR413/SRR413644/SRR413644_2.fastq.gz
